Exporter_ID,Industry,State,Revenue_Size_USD,lead_score
EXP_3209,Chemicals,Rajasthan,63640870,55.20828392462192
EXP_3834,Engineering,Rajasthan,17367830,55.8116574589528
EXP_7489,Pharmaceuticals,Telangana,64322458,27.8725601647933
EXP_3910,IT Software,Tamil Nadu,35268851,41.992863680886316
EXP_7581,Medical Devices,Haryana,33668185,43.22573604517432
EXP_2014,Machinery,Gujarat,48749885,28.34800967376061
EXP_4137,Solar,Haryana,41037655,31.4024113062881
EXP_4413,Medical Devices,Gujarat,9104048,27.9483655099891
EXP_7676,Medical Devices,Delhi,43072830,38.78091190845878
EXP_8379,Electronics,Punjab,63081758,23.958521646844826
EXP_1223,Solar,Maharashtra,10748476,45.681692297015175
EXP_2458,Solar,Rajasthan,61149087,46.17900353939034
EXP_6902,Pharmaceuticals,Rajasthan,32475510,33.268430646680066
EXP_4467,Solar,Karnataka,31815257,20.06028400288517
EXP_5216,Auto Parts,Haryana,55129557,48.58276641790915
EXP_8792,Textiles,Rajasthan,32642020,37.638583185215104
EXP_6588,Auto Parts,Punjab,41128989,39.394725240153434
EXP_9319,Pharmaceuticals,Gujarat,12904823,39.89875080150427
EXP_7967,Auto Parts,Karnataka,78338335,39.75298030416561
EXP_1033,Pharmaceuticals,Karnataka,11630520,42.62737265771664
EXP_9997,IT Software,Rajasthan,62020772,45.23131834661165
EXP_4507,Solar,Haryana,46358438,65.48991836704546
EXP_6215,Textiles,Rajasthan,76024272,44.13747637596988
EXP_8173,Chemicals,Rajasthan,53705013,42.667400761645986
EXP_3957,Electronics,Haryana,48940899,36.39769477117962
EXP_7113,Machinery,Gujarat,14439762,42.758583592795816
EXP_8427,Solar,Rajasthan,19815194,33.46656142231793
EXP_1779,Medical Devices,Delhi,53823326,56.025127562234864
EXP_7334,Pharmaceuticals,Haryana,40243190,35.435848158643736
EXP_7261,Electronics,Rajasthan,27425453,54.763032022699335
EXP_5617,Chemicals,Tamil Nadu,8048302,32.32805967914448
EXP_8597,Auto Parts,Punjab,20188123,42.84804856792972
EXP_2537,Solar,Gujarat,55337392,53.94120878218812
EXP_1374,Electronics,Rajasthan,11988493,35.10131929503216
EXP_2496,Engineering,Gujarat,58805449,32.4191121185528
EXP_6380,Machinery,Delhi,23594887,18.167794217698248
EXP_5300,Auto Parts,Telangana,32584577,67.85105721669863
EXP_3866,Chemicals,Delhi,25326404,55.83087421902584
EXP_4770,IT Software,Karnataka,34632627,52.02284237514145
EXP_3522,Engineering,Maharashtra,71243533,48.699224215654525
EXP_2578,Electronics,Gujarat,51306870,56.455397086453104
EXP_8701,Auto Parts,Telangana,7761302,55.90390089312096
EXP_7121,Electronics,Telangana,44002097,56.71001959259358
EXP_5101,Pharmaceuticals,Maharashtra,17687379,49.1599810208228
EXP_1127,Medical Devices,Maharashtra,71428672,49.12205592191263
EXP_4607,IT Software,Tamil Nadu,69037901,55.10201587497047
EXP_8429,Medical Devices,Telangana,56297148,43.29755898822033
EXP_3022,Machinery,Telangana,9829171,50.26442813461641
EXP_3131,Auto Parts,Punjab,17403078,37.32939414868059
EXP_9594,Solar,Rajasthan,42879702,41.471302675514735
EXP_5900,Auto Parts,Punjab,38969686,63.44109865141514
EXP_1786,Electronics,Haryana,35495582,14.601555214742652
EXP_7681,Medical Devices,Tamil Nadu,25415505,10.497406856650334
EXP_1895,Electronics,Punjab,15776455,52.386703551684214
EXP_5157,Engineering,Delhi,47727930,44.78890480104061
EXP_7095,Textiles,Delhi,30955431,59.903836799191126
EXP_3330,IT Software,Telangana,63887294,38.08674233613124
EXP_3649,IT Software,Delhi,74930077,49.30916888836728
EXP_2722,Auto Parts,Delhi,73729596,37.46921124029986
EXP_5733,Medical Devices,Punjab,6506940,54.537590780312506
EXP_7340,Chemicals,Haryana,55918398,44.53809337961594
EXP_5862,Electronics,Tamil Nadu,48382402,85.61524820615215
EXP_6518,Textiles,Haryana,21653500,42.30934826697339
EXP_3736,Auto Parts,Tamil Nadu,25814435,30.752501428427642
EXP_7691,Textiles,Haryana,71519712,28.87376928243217
EXP_8830,Medical Devices,Punjab,47437477,41.73266256819982
EXP_7100,Electronics,Rajasthan,24602331,37.82870754076788
EXP_7136,Pharmaceuticals,Punjab,5822018,21.49011245034437
EXP_3300,Auto Parts,Haryana,54227841,52.425982217720716
EXP_3043,Pharmaceuticals,Delhi,18792784,48.724243883444466
EXP_7373,Machinery,Gujarat,44933812,41.58632015171738
EXP_3716,IT Software,Delhi,12297057,32.69161831005817
EXP_7905,Textiles,Telangana,61116469,34.87310091274959
EXP_1913,Chemicals,Haryana,43453177,40.082423126783084
EXP_1204,Machinery,Tamil Nadu,16815101,40.15170949490674
EXP_4536,Chemicals,Maharashtra,22054895,36.57526428714369
EXP_6902,Solar,Karnataka,26206283,55.78271093043634
EXP_3242,Auto Parts,Delhi,66933118,39.04098170694464
EXP_8198,Electronics,Karnataka,592802,9.944315944686204
EXP_4722,Machinery,Karnataka,53399991,51.593048868920256
EXP_2566,Electronics,Punjab,37474548,64.49876995853465
EXP_6783,Engineering,Tamil Nadu,76349795,57.811150437449776
EXP_2830,Machinery,Tamil Nadu,882406,39.94849845016956
EXP_2554,IT Software,Telangana,71287599,22.031233166128395
EXP_3613,Medical Devices,Haryana,37748648,49.694279763734905
EXP_7555,Medical Devices,Gujarat,78474784,23.728760956460118
EXP_2226,Engineering,Haryana,42358435,36.313864066814425
EXP_1807,Pharmaceuticals,Gujarat,29388806,62.008953909278844
EXP_3306,Solar,Rajasthan,36174103,62.74840499641006
EXP_3461,Medical Devices,Telangana,56022015,21.828219713998976
EXP_2859,Medical Devices,Haryana,60696006,23.419270234707497
EXP_6663,Auto Parts,Telangana,45420511,41.819828832304815
EXP_6307,Electronics,Rajasthan,44443294,45.16413016430219
EXP_1132,Electronics,Punjab,53048602,32.055038675842425
EXP_3006,Machinery,Karnataka,16043591,52.876048311233404
EXP_7161,Auto Parts,Tamil Nadu,78339670,52.45433196526908
EXP_1661,Pharmaceuticals,Karnataka,55877414,52.71940245637337
EXP_7335,IT Software,Telangana,44387927,46.75446497711645
EXP_6847,Medical Devices,Maharashtra,23641761,48.247569213921736
EXP_6087,Medical Devices,Tamil Nadu,33239284,35.33734570023629
EXP_6544,Textiles,Telangana,76830567,58.47899922046235
EXP_2514,Textiles,Maharashtra,38210507,55.32286145747474
EXP_1673,Engineering,Punjab,910447,63.32065300948258
EXP_1972,IT Software,Gujarat,76872290,36.27068428340146
EXP_7895,Chemicals,Rajasthan,64935827,50.74977724361334
EXP_7743,Machinery,Maharashtra,20710338,34.35746598471685
EXP_7894,Pharmaceuticals,Karnataka,77217732,45.071702193975725
EXP_6166,Machinery,Gujarat,66196772,45.43082470974519
EXP_7410,Medical Devices,Maharashtra,50027946,36.19840583262648
EXP_3371,Textiles,Gujarat,55213765,40.93926467572659
EXP_3193,Electronics,Delhi,59705083,29.072522659156153
EXP_1458,Machinery,Punjab,45696371,58.12515959298409
EXP_4849,Medical Devices,Maharashtra,75206253,7.745390130061455
EXP_8810,Textiles,Telangana,59562729,17.365687478643643
EXP_4076,Electronics,Haryana,50954875,52.86315993968961
EXP_1095,Solar,Delhi,25131453,15.708034460627902
EXP_5232,Engineering,Rajasthan,30533339,39.649384170498436
EXP_8995,IT Software,Punjab,71629773,42.418806766836774
EXP_2233,Solar,Karnataka,40777940,26.06833022647237
EXP_1925,Pharmaceuticals,Delhi,36047265,49.50419315069028
EXP_4322,Engineering,Telangana,29000719,49.28243451764837
EXP_3635,Auto Parts,Delhi,22042405,48.9223992149003
EXP_5308,Electronics,Punjab,10863839,39.52502490945153
EXP_1684,Chemicals,Karnataka,25460391,9.576063174924782
EXP_2712,Engineering,Gujarat,46650143,52.696378125197754
EXP_5470,Machinery,Karnataka,57913732,32.939569294027244
EXP_3289,IT Software,Telangana,29285435,56.30112647109351
EXP_6461,Machinery,Karnataka,50824569,50.36891773039214
EXP_7034,Auto Parts,Gujarat,4229835,30.02131248877448
EXP_1959,IT Software,Maharashtra,62478243,42.445146609178984
EXP_4094,Chemicals,Rajasthan,12243941,45.29333895454213
EXP_3278,Chemicals,Telangana,59724693,38.21023700430233
EXP_1073,Auto Parts,Karnataka,32248982,45.96333244413253
EXP_6363,Medical Devices,Rajasthan,62817822,44.224849662715016
EXP_3950,Chemicals,Gujarat,40427901,49.885129122834684
EXP_7448,Solar,Rajasthan,59003458,56.600216965301975
EXP_8704,Auto Parts,Gujarat,14209828,38.54363818149219
EXP_9717,Medical Devices,Maharashtra,52116577,53.13549181112014
EXP_5419,Textiles,Rajasthan,71679980,34.3611264104135
EXP_4863,Engineering,Tamil Nadu,65608273,52.70553291902124
EXP_1405,Pharmaceuticals,Karnataka,67241617,75.71062172398084
EXP_2574,Machinery,Tamil Nadu,20908735,26.003791344414157
EXP_4843,Machinery,Karnataka,27213791,28.38295922087385
EXP_2836,Solar,Gujarat,16459953,40.56029339768831
EXP_8944,Machinery,Rajasthan,74596463,56.20623957489005
EXP_5043,IT Software,Karnataka,36432856,45.30183492294081
EXP_7421,IT Software,Delhi,30541173,20.143015524682053
EXP_9651,Engineering,Karnataka,58032702,48.144155536597935
EXP_3641,Electronics,Karnataka,710314,34.584265485604845
EXP_6064,Engineering,Haryana,36519148,69.98243720268974
EXP_9762,Electronics,Delhi,35816893,45.43509926475999
EXP_2287,IT Software,Punjab,2139250,69.46236080094724
EXP_1778,Textiles,Karnataka,15540444,59.13777437625672
EXP_4606,Engineering,Maharashtra,5698724,45.57106778915413
EXP_5485,IT Software,Punjab,44247452,53.269141076569326
EXP_2656,Machinery,Maharashtra,73523040,55.48607569654216
EXP_5725,Textiles,Gujarat,49771227,30.022138242444957
EXP_3514,Pharmaceuticals,Haryana,32726066,35.54632318254603
EXP_7954,Engineering,Karnataka,4060006,55.02116433565304
EXP_6558,Machinery,Delhi,76459113,46.75886283067001
EXP_3497,Machinery,Punjab,38674676,31.007421635362363
EXP_4839,Engineering,Telangana,69104422,17.848596654269954
EXP_1792,Machinery,Tamil Nadu,20945071,32.154249513619206
EXP_3228,Pharmaceuticals,Delhi,56136999,49.01495695494301
EXP_9514,Textiles,Rajasthan,67185641,17.713939415043573
EXP_2902,Engineering,Telangana,19852737,56.0592135329143
EXP_2291,Machinery,Tamil Nadu,74651913,70.03461595617043
EXP_5346,Solar,Delhi,34069708,47.29379511441055
EXP_3228,Chemicals,Haryana,22260071,43.41548030981533
EXP_7076,Engineering,Punjab,4295746,26.50505962961706
EXP_4613,Pharmaceuticals,Maharashtra,16884119,52.541360332199694
EXP_7897,Engineering,Gujarat,2744137,64.10618624552022
EXP_3963,Textiles,Rajasthan,21891302,21.250437758997148
EXP_9656,Machinery,Telangana,15842475,31.20795784107766
EXP_5046,Auto Parts,Delhi,13073882,37.93807995031746
EXP_2701,Textiles,Karnataka,38848022,46.38006084137034
EXP_6004,Engineering,Telangana,68501276,36.44169130233567
EXP_1373,Engineering,Rajasthan,43208158,50.69789572587512
EXP_5687,Electronics,Haryana,16685439,49.633355449118476
EXP_5172,Chemicals,Maharashtra,42062542,44.01908867919998
EXP_1939,Auto Parts,Delhi,62926057,40.20940054316566
EXP_4437,Electronics,Karnataka,8198173,38.50274465714772
EXP_6464,Engineering,Karnataka,6688795,37.51008836675965
EXP_9327,Auto Parts,Punjab,30038345,44.805424797784255
EXP_2007,Textiles,Rajasthan,49133943,37.819355716473716
EXP_5903,Engineering,Delhi,15837237,32.25004873559408
EXP_9040,Medical Devices,Rajasthan,35652129,30.75039618109911
EXP_7841,Chemicals,Tamil Nadu,63295735,66.7667974063706
EXP_8559,Electronics,Punjab,25662421,60.45320910045461
EXP_9168,Engineering,Punjab,9158778,55.75378992013103
EXP_9915,Medical Devices,Karnataka,3433529,23.63097760881979
EXP_5156,IT Software,Karnataka,7154321,49.155417354662774
EXP_3659,Engineering,Tamil Nadu,16128897,51.560715811214386
EXP_8514,Solar,Gujarat,29048849,68.95703656328982
EXP_5236,Textiles,Punjab,62828418,39.32042837037359
EXP_9944,Auto Parts,Delhi,58640999,57.48446652960379
EXP_7997,Textiles,Maharashtra,25746981,39.336299037299824
EXP_1460,Textiles,Telangana,35349697,45.98284323870114
EXP_4735,Pharmaceuticals,Karnataka,66639988,41.501298037010756
EXP_4477,Medical Devices,Telangana,26118064,52.93366641276648
EXP_9438,IT Software,Maharashtra,2663213,61.378760185670046
EXP_8310,IT Software,Maharashtra,35652195,55.57851032886509
EXP_9614,Auto Parts,Tamil Nadu,69553486,51.47549801953555
EXP_8607,Auto Parts,Tamil Nadu,45993888,50.86348360368076
EXP_8373,Textiles,Rajasthan,45427203,46.304387621709886
EXP_7574,Machinery,Rajasthan,5518906,40.010257766424495
EXP_8864,Medical Devices,Punjab,7482182,55.83438633543647
EXP_2746,Pharmaceuticals,Punjab,53014336,30.661219162014184
EXP_6978,Solar,Maharashtra,34401803,39.87844697435885
EXP_9420,Textiles,Karnataka,62225053,51.706098726647674
EXP_8032,Pharmaceuticals,Rajasthan,5757005,35.33982634441148
EXP_3284,Machinery,Telangana,76241096,74.03422363513859
EXP_6407,IT Software,Karnataka,46731649,47.47235139490221
EXP_8428,Textiles,Tamil Nadu,30773614,37.56171031062404
EXP_6328,Engineering,Punjab,72596368,36.33575419941949
EXP_5499,Machinery,Delhi,1444681,53.012107029197495
EXP_1579,Pharmaceuticals,Gujarat,58494284,35.733314922905926
EXP_4665,Machinery,Maharashtra,33653394,59.276015988051576
EXP_3181,Auto Parts,Tamil Nadu,52482548,37.795376166149794
EXP_1314,Machinery,Haryana,21661139,35.790789255393875
EXP_8692,Auto Parts,Haryana,6308280,52.90557350514023
EXP_3689,Engineering,Rajasthan,72446755,42.18641355989601
EXP_9343,IT Software,Punjab,55643922,41.38472206919946
EXP_5451,Electronics,Telangana,76881616,50.818604355952715
EXP_8362,Chemicals,Punjab,19914624,62.746974733656145
EXP_5377,Pharmaceuticals,Maharashtra,66552344,44.41818146769293
EXP_8380,Electronics,Tamil Nadu,34874305,47.05842151505914
EXP_3189,Electronics,Karnataka,76717244,54.734795283849145
EXP_2581,Chemicals,Delhi,58056567,18.85907965738355
EXP_6786,Auto Parts,Telangana,63369937,43.865362415489365
EXP_1809,Electronics,Haryana,76554407,54.43311288361644
EXP_6360,Machinery,Telangana,64330960,47.88066899111092
EXP_2782,Auto Parts,Punjab,50427186,59.56223468285435
EXP_1059,IT Software,Karnataka,3866882,32.38333263209549
EXP_4862,Chemicals,Karnataka,61369377,36.50389649795059
EXP_6445,IT Software,Rajasthan,75359669,60.38844319944019
EXP_4983,Medical Devices,Gujarat,1906727,53.44823030870665
EXP_2875,Machinery,Tamil Nadu,29790605,46.66573034987805
EXP_8814,Machinery,Gujarat,66346204,39.52499788609751
EXP_9581,Electronics,Maharashtra,39529218,33.175279417714236
EXP_8054,Solar,Punjab,40659913,47.66846214757114
EXP_1370,Solar,Gujarat,22693493,28.659544507341376
EXP_1651,Engineering,Rajasthan,38968379,59.19631159345934
EXP_4232,Engineering,Rajasthan,56412608,41.27296418479563
EXP_6100,Auto Parts,Punjab,70748285,56.03878566809084
EXP_7084,Auto Parts,Gujarat,36534940,36.54247608481987
EXP_2984,Solar,Karnataka,70839157,36.49508436789013
EXP_2719,Auto Parts,Tamil Nadu,24197070,32.54220863674218
EXP_7023,Engineering,Tamil Nadu,30121184,77.4881922175991
EXP_9824,Pharmaceuticals,Karnataka,23133480,29.914669069279874
EXP_9707,Auto Parts,Gujarat,32510132,33.723182859778795
EXP_3292,Medical Devices,Gujarat,20985276,56.87665253504818
EXP_9077,Machinery,Gujarat,44072158,41.11557701249285
EXP_3966,Electronics,Karnataka,62723732,47.81160430851277
EXP_7085,Engineering,Telangana,22622406,53.04363915765632
EXP_6829,Medical Devices,Tamil Nadu,29532460,74.18833419517969
EXP_7505,Solar,Maharashtra,40457971,76.6829356326174
EXP_5807,Auto Parts,Telangana,50781438,36.790269733435274
EXP_7249,Machinery,Gujarat,75986277,33.36106892760897
EXP_1855,Pharmaceuticals,Delhi,25842016,43.097366932543125
EXP_9883,Engineering,Maharashtra,5863776,67.47001973308639
EXP_3578,Engineering,Tamil Nadu,57363401,45.407859060538435
EXP_5591,Solar,Karnataka,51079422,43.42677428202562
EXP_2589,Engineering,Telangana,38848894,32.524770620857396
EXP_1419,Machinery,Delhi,18298245,46.17537206426498
EXP_8981,Chemicals,Tamil Nadu,15200401,43.99427254769193
EXP_4495,Auto Parts,Punjab,53464219,52.411753231641654
EXP_2638,IT Software,Gujarat,59839685,51.29762280241692
EXP_8257,Medical Devices,Haryana,76157698,65.60248982855528
EXP_1706,Auto Parts,Tamil Nadu,41211409,51.18450069287307
EXP_1936,Medical Devices,Haryana,38761471,64.71090342253932
EXP_7853,Solar,Karnataka,35042798,33.16965564244011
EXP_6095,Electronics,Delhi,26042273,42.396533868195704
EXP_6343,IT Software,Haryana,9497244,50.565713500173956
EXP_3410,Electronics,Punjab,77219065,51.69996480732417
EXP_7265,IT Software,Karnataka,57206150,39.10060457934596
EXP_7106,Machinery,Punjab,64141448,54.4943830854556
EXP_2196,Electronics,Maharashtra,28776224,36.11268025432833
EXP_5846,Pharmaceuticals,Rajasthan,66798054,13.83751463228188
EXP_2801,Pharmaceuticals,Tamil Nadu,56611199,47.249224905682205
EXP_8915,Medical Devices,Rajasthan,15620828,52.98781011865815
EXP_5695,Medical Devices,Gujarat,54251873,51.990861005413144
EXP_5091,Pharmaceuticals,Maharashtra,46582936,59.2695702807987
EXP_3380,Engineering,Telangana,38715484,38.003418752872385
EXP_5599,Medical Devices,Rajasthan,42662689,51.694109795834606
EXP_3064,Pharmaceuticals,Maharashtra,25384354,49.80329928090397
EXP_1746,IT Software,Punjab,49785156,33.230121337189715
EXP_4197,Chemicals,Haryana,38746661,60.77028729120273
EXP_7891,Pharmaceuticals,Rajasthan,66747967,42.816274018388235
EXP_1119,Engineering,Karnataka,22051957,44.62591187114124
EXP_2552,Auto Parts,Rajasthan,40646204,45.65628045732463
EXP_5513,IT Software,Punjab,57860494,55.53672222487363
EXP_7536,Medical Devices,Maharashtra,53281851,49.13008199060578
EXP_4691,Solar,Tamil Nadu,18934216,66.50356776242147
EXP_5951,Machinery,Delhi,39951194,46.57429916178756
EXP_4110,Textiles,Telangana,24865160,64.70353422756958
EXP_1970,Pharmaceuticals,Karnataka,72593001,47.78730691966767
EXP_3993,Electronics,Delhi,15442713,46.68770820092515
EXP_3150,Electronics,Tamil Nadu,14167915,48.10115521254891
EXP_1359,Engineering,Rajasthan,20684407,64.52009614078395
EXP_4980,Solar,Gujarat,8097552,25.262433519494888
EXP_7026,Machinery,Telangana,42222133,30.251383586092373
EXP_2182,Pharmaceuticals,Haryana,19234416,46.1954571704234
EXP_6104,Chemicals,Telangana,35904575,64.81844892927337
EXP_6367,Machinery,Gujarat,16721458,63.115797679334186
EXP_2842,Chemicals,Rajasthan,9309489,49.75438066452414
EXP_7829,Chemicals,Punjab,75739439,33.0233442788029
EXP_8117,Medical Devices,Haryana,61331109,53.49297333265911
EXP_5085,Electronics,Tamil Nadu,38419155,46.57357369743088
EXP_2323,Auto Parts,Tamil Nadu,61106282,49.50740825097405
EXP_3817,Engineering,Tamil Nadu,18841994,31.098591305476976
EXP_5808,Machinery,Haryana,17999418,45.57935187700681
EXP_2197,IT Software,Gujarat,27180706,10.184841971007696
EXP_4726,Chemicals,Tamil Nadu,12088170,50.87923491906072
EXP_5302,Auto Parts,Delhi,59611888,46.48054639827696
EXP_3196,Solar,Haryana,18418536,40.104976692400264
EXP_6361,Solar,Maharashtra,54392349,33.596175534561034
EXP_5867,Electronics,Maharashtra,23091098,45.7168343602163
EXP_8570,Solar,Haryana,11359124,35.852294896352596
EXP_4834,Solar,Delhi,38722484,68.90408537676349
EXP_1777,Chemicals,Rajasthan,45358955,35.21132567461377
EXP_2017,Electronics,Delhi,68929558,31.252550206135187
EXP_6313,Electronics,Gujarat,24055150,31.426770544512344
EXP_4348,IT Software,Punjab,12404808,56.32815254677605
EXP_9589,Chemicals,Delhi,72950489,47.64266036576794
EXP_7246,Solar,Rajasthan,48893930,69.38295574830691
EXP_6515,Machinery,Gujarat,61314218,35.375834855542024
EXP_9614,Engineering,Gujarat,3424971,58.87207448007719
EXP_2998,Textiles,Punjab,77773055,45.66925185905082
EXP_6992,Engineering,Delhi,47875965,38.62906194864299
EXP_4467,Electronics,Gujarat,15580196,25.90419454862233
EXP_6612,Chemicals,Delhi,37512673,52.20551668042849
EXP_8228,Chemicals,Haryana,73085300,37.590385058807605
EXP_1238,Auto Parts,Gujarat,38166632,41.61890537634299
EXP_1173,Pharmaceuticals,Telangana,40573982,31.56094018682274
EXP_4811,IT Software,Rajasthan,6072953,65.20007947025339
EXP_7953,Auto Parts,Rajasthan,25881935,13.079865398319132
EXP_7098,Solar,Delhi,58642298,65.66372101905522
EXP_1656,Textiles,Rajasthan,75061177,49.970573317115274
EXP_4485,Textiles,Karnataka,55447868,31.384174533140552
EXP_6549,Chemicals,Haryana,1657460,55.50368891375717
EXP_3592,Electronics,Maharashtra,22587179,19.37510171650849
EXP_3381,Engineering,Haryana,38944149,48.67049665602149
EXP_4158,Medical Devices,Punjab,42445513,57.80112250660893
EXP_9747,Chemicals,Punjab,72869230,51.03226110526782
EXP_4278,Auto Parts,Punjab,26013546,40.82569009888616
EXP_4240,Electronics,Haryana,8260713,41.0799704894866
EXP_9577,Auto Parts,Punjab,22997884,23.910083819550348
EXP_4724,Machinery,Karnataka,73709176,31.825676334317276
EXP_6109,Electronics,Karnataka,41612315,41.61091664221848
EXP_2668,Auto Parts,Rajasthan,62402304,33.504582946974054
EXP_7349,Pharmaceuticals,Maharashtra,63585250,50.50326512149733
EXP_3543,Electronics,Telangana,61077728,50.92163939576899
EXP_2786,Solar,Tamil Nadu,38502594,51.906907271759195
EXP_7252,Medical Devices,Delhi,24041265,74.85810694255939
EXP_9526,Solar,Tamil Nadu,63356272,46.90216249093393
EXP_3742,Auto Parts,Haryana,58203673,45.38025947635492
EXP_6138,Medical Devices,Maharashtra,51119932,38.11127701338247
EXP_6647,Electronics,Haryana,27403056,53.77693051443016
EXP_1719,Textiles,Rajasthan,39476636,24.758352325205216
EXP_6704,Machinery,Haryana,68643911,15.057120114904427
EXP_1424,Machinery,Maharashtra,35634366,26.93446435873505
EXP_6936,Pharmaceuticals,Punjab,52074887,36.687155190205246
EXP_9093,Machinery,Haryana,69435355,57.98508718589513
EXP_1753,Chemicals,Tamil Nadu,52514023,29.56105014824182
EXP_4836,Electronics,Haryana,35516974,55.05048129966615
EXP_6776,Chemicals,Punjab,20285690,30.615791252080953
EXP_7960,Auto Parts,Maharashtra,45940946,39.88263515159953
EXP_8315,Engineering,Tamil Nadu,76218739,45.66971712929079
EXP_7036,Pharmaceuticals,Delhi,15760920,38.82269519854927
EXP_3803,Engineering,Punjab,63219440,43.461477442406945
EXP_8466,Engineering,Telangana,43068843,30.025029483887394
EXP_7689,Engineering,Haryana,43608085,40.66610390311949
EXP_9827,Pharmaceuticals,Punjab,63847475,45.24209680873744
EXP_8509,Electronics,Punjab,57817769,12.932919170443474
EXP_9748,Chemicals,Haryana,62175806,44.381455172170334
EXP_3727,Machinery,Karnataka,70190356,49.75149820545142
EXP_6930,Auto Parts,Telangana,56821741,64.27877913794372
EXP_9171,Solar,Delhi,21457625,41.2982274105731
EXP_4363,Chemicals,Delhi,4159211,23.87606909854289
EXP_7256,Pharmaceuticals,Haryana,73827533,67.47498681947737
EXP_3809,Solar,Rajasthan,42078912,23.392965101245533
EXP_5396,Auto Parts,Karnataka,20968693,26.142928323821586
EXP_7771,Medical Devices,Delhi,47890660,53.370402259811264
EXP_9364,IT Software,Karnataka,35510478,49.064881988669796
EXP_1779,IT Software,Maharashtra,65283505,49.57233367121676
EXP_2816,Medical Devices,Gujarat,7331250,43.56801087263307
EXP_4869,Medical Devices,Tamil Nadu,63470227,32.37248510343127
EXP_6733,Medical Devices,Haryana,74378318,72.81144949838853
EXP_1346,Solar,Tamil Nadu,43798260,43.57566047169076
EXP_8305,Engineering,Punjab,7820043,55.9988262762635
EXP_5862,Textiles,Tamil Nadu,8042510,33.05218030323762
EXP_8174,Electronics,Karnataka,26477489,58.515530642272296
EXP_6087,Medical Devices,Punjab,2214535,39.51244699677234
EXP_2051,Solar,Punjab,49158460,35.24017351305191
EXP_8205,Auto Parts,Delhi,65491603,24.486147236216517
EXP_2298,Auto Parts,Maharashtra,24122674,17.759088300528855
EXP_6061,Engineering,Haryana,45450991,76.53233119088269
EXP_5227,Machinery,Punjab,61100320,57.86030730894629
EXP_6424,Textiles,Tamil Nadu,48010033,54.35345374028169
EXP_9253,Pharmaceuticals,Gujarat,26698295,27.755944700812098
EXP_6790,IT Software,Gujarat,28555396,74.65720234928926
EXP_2635,Pharmaceuticals,Rajasthan,55651685,86.87542893320868
EXP_9866,Medical Devices,Karnataka,78724927,35.478878497329134
EXP_6517,Engineering,Karnataka,77820139,24.306023507525627
EXP_4640,Solar,Maharashtra,66928200,44.64782387067549
EXP_7623,Electronics,Gujarat,54847787,54.33770969238272
EXP_6510,Pharmaceuticals,Karnataka,78479741,50.084818771883434
EXP_3414,Solar,Punjab,960114,14.805564958514738
EXP_8648,Solar,Delhi,19980805,26.35264577578504
EXP_2686,Auto Parts,Delhi,68667551,46.05777782971548
EXP_3810,Electronics,Rajasthan,71204498,35.507312104550046
EXP_7001,Textiles,Punjab,67881890,33.39750211775918
EXP_5920,Machinery,Maharashtra,28855263,59.6544961064588
EXP_5843,Medical Devices,Telangana,35057589,19.34737508679601
EXP_7749,Textiles,Telangana,16098296,38.4877668952206
EXP_4857,Engineering,Punjab,3829520,38.0955884614126
EXP_7885,Pharmaceuticals,Delhi,68856970,56.89952240650097
EXP_2038,Engineering,Telangana,76199556,41.49791755523221
EXP_1138,Chemicals,Rajasthan,50165028,49.79052268455104
EXP_8855,Medical Devices,Telangana,20180180,24.946379576430193
EXP_9923,Engineering,Telangana,36784129,41.55802989146804
EXP_3720,Pharmaceuticals,Punjab,1390625,47.02180872653244
EXP_4482,Solar,Maharashtra,57476414,45.95408290162767
EXP_3329,Solar,Punjab,69857837,44.0332395269017
EXP_1059,Pharmaceuticals,Karnataka,45604034,15.851357780072759
EXP_2682,Solar,Rajasthan,55989194,31.747496035135995
EXP_6363,Pharmaceuticals,Haryana,9347141,57.99165837903652
EXP_8017,Electronics,Haryana,73768742,38.853886904767585
EXP_8529,Textiles,Haryana,14728464,38.01282647898265
EXP_4271,Auto Parts,Delhi,32304238,37.64353748857472
EXP_3564,Solar,Haryana,56961110,56.58067318676848
EXP_6256,Solar,Telangana,47533302,31.13842871418567
EXP_2636,Pharmaceuticals,Gujarat,59103149,21.776671736675375
EXP_2151,Engineering,Delhi,30897443,49.59194455717447
EXP_2194,Pharmaceuticals,Haryana,37174818,40.41530665589451
EXP_3122,Electronics,Maharashtra,28726741,30.890444947871092
EXP_9017,Textiles,Telangana,8919276,61.7142565368792
EXP_6000,Textiles,Tamil Nadu,28177187,40.35254323536422
EXP_1905,Auto Parts,Maharashtra,34749652,32.034736618155925
EXP_6534,Chemicals,Rajasthan,39071321,52.438720948624805
EXP_4361,Electronics,Tamil Nadu,14351036,46.54564288461417
EXP_9068,Medical Devices,Gujarat,23890586,34.219322287250705
EXP_3068,Textiles,Gujarat,27572017,58.210721847809545
EXP_1677,Auto Parts,Karnataka,72460638,49.999251604741126
EXP_6133,Pharmaceuticals,Gujarat,67844828,41.24002070730187
EXP_1483,Textiles,Karnataka,17094873,33.17848533623315
EXP_7284,Auto Parts,Delhi,39015378,31.543076809875863
EXP_8307,Chemicals,Punjab,76158876,48.933157086221776
EXP_4551,Chemicals,Telangana,30167983,52.78588151323198
